CustomerID,Name,Email,Age,Gender,Location,PurchaseHistory,BrowsingBehavior,AmountSpent,MembershipTier
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Biography,Books,1669.82,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Hair Dryer,Beauty & Health,768.32,Bronze
100025,Jane Garcia,mmghilg@wvwqz.com,30,Female,Houston,Coffee Table,Home & Garden,551.93,Platinum
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Jacket,Fashion,1587.89,Silver
100011,Kris Hernandez,erxwzdl@npgsl.com,46,Non-binary,London,Curtains,Home & Garden,4917.66,Bronze
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Cookware,Home & Garden,2614.49,Bronze
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Tablet,Electronics,3880.24,Bronze
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Curtains,Home & Garden,985.81,Gold
100029,Phoenix Brown,xqidmzf@azjvb.com,35,Female,New York,Hair Dryer,Beauty & Health,4297.46,Platinum
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Tablet,Electronics,4051.9,Platinum
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,T-shirt,Fashion,735.55,Silver
100011,Kris Hernandez,erxwzdl@npgsl.com,46,Non-binary,London,Hair Dryer,Beauty & Health,4542.44,Bronze
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Smartphone,Electronics,700.75,Bronze
100025,Jane Garcia,mmghilg@wvwqz.com,30,Female,Houston,Headphones,Electronics,4636.94,Platinum
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,T-shirt,Fashion,902.99,Bronze
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Running Shoes,Sports,2459.56,Platinum
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Biography,Books,980.66,Bronze
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Tablet,Electronics,2937.74,Bronze
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Camera,Electronics,2493.94,Bronze
100010,Drew Jones,zriftbd@rrcra.com,58,Male,Sydney,Toothbrush,Beauty & Health,1108.09,Silver
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Watch,Fashion,1229.39,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Smartphone,Electronics,2571.29,Bronze
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Dress,Fashion,3150.7,Platinum
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Perfume,Beauty & Health,3394.36,Platinum
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Hair Dryer,Beauty & Health,3471.03,Silver
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Watch,Fashion,4447.38,Bronze
100013,Taylor Hernandez,yipnjfk@lolld.com,36,Male,Toronto,Perfume,Beauty & Health,3825.46,Gold
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Skincare Set,Beauty & Health,598.95,Bronze
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Science,Books,1277.34,Platinum
100017,Rowan Johnson,imtniuu@dooku.com,32,Female,Berlin,Makeup Kit,Beauty & Health,3587.85,Bronze
100029,Phoenix Brown,xqidmzf@azjvb.com,35,Female,New York,Toothbrush,Beauty & Health,2575.36,Platinum
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Yoga Mat,Sports,2533.78,Silver
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Curtains,Home & Garden,4572.15,Bronze
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Non-Fiction,Books,4735.1,Silver
100039,Casey Hernandez,rnpmbbr@wsafj.com,32,,Phoenix,Jacket,Fashion,2282.28,Silver
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Toothbrush,Beauty & Health,936.25,Bronze
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Fiction,Books,4298.52,Silver
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Skincare Set,Beauty & Health,2902.93,Silver
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Non-Fiction,Books,1415.63,Gold
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Watch,Fashion,600.47,Silver
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Chair,Home & Garden,3076.05,Bronze
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Mystery,Books,31.98,Bronze
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Coffee Table,Home & Garden,1483.57,Gold
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Dress,Fashion,693.48,Platinum
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Skincare Set,Beauty & Health,911.98,Bronze
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Camera,Electronics,1521.2,Platinum
100035,Dani Brown,zglvvgq@vzrii.com,18,Non-binary,Phoenix,Chair,Home & Garden,3405.11,Platinum
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Dress,Fashion,4951.24,Bronze
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Shoes,Fashion,2570.48,Silver
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Skincare Set,Beauty & Health,3541.27,Gold
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Chair,Home & Garden,3674.51,Gold
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Children's Book,Books,2593.35,Silver
100039,Casey Hernandez,rnpmbbr@wsafj.com,32,,Phoenix,Makeup Kit,Beauty & Health,624.97,Silver
100023,Toni Smith,otysxfh@zabgw.com,66,Female,London,Curtains,Home & Garden,3527.2,Silver
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Shoes,Fashion,1469.03,Silver
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Dumbbells,Sports,1574.98,Silver
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Smartphone,Electronics,235.75,Gold
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Coffee Table,Home & Garden,1577.0,Bronze
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Toothbrush,Beauty & Health,4944.65,Platinum
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,T-shirt,Fashion,328.57,Gold
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Jeans,Fashion,1394.69,Bronze
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Science,Books,3560.32,Silver
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Running Shoes,Sports,2217.01,Bronze
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Skincare Set,Beauty & Health,907.29,Silver
100032,Leslie Hernandez,yfdquqf@hjdfb.com,69,Male,Los Angeles,Smartwatch,Electronics,2233.38,Bronze
100025,Jane Garcia,mmghilg@wvwqz.com,30,Female,Houston,Watch,Fashion,2001.98,Platinum
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Biography,Books,378.07,Platinum
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Sofa,Home & Garden,1993.95,Gold
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Gym Bag,Sports,1050.69,Bronze
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Dumbbells,Sports,485.39,Silver
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Dumbbells,Sports,4529.31,Gold
100039,Casey Hernandez,rnpmbbr@wsafj.com,32,,Phoenix,Lamp,Home & Garden,4629.93,Silver
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Perfume,Beauty & Health,3395.69,Silver
100016,Taylor Garcia,zzgymct@rkrvt.com,40,Female,London,Hair Dryer,Beauty & Health,1757.85,Gold
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Toothbrush,Beauty & Health,2118.49,Silver
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Sofa,Home & Garden,3003.55,Gold
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Fitness Tracker,Sports,3797.97,Silver
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Dumbbells,Sports,4585.28,Bronze
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Toothbrush,Beauty & Health,3412.67,Silver
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Shoes,Fashion,2255.98,Gold
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Camera,Electronics,3669.68,Gold
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Science,Books,2226.56,Bronze
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Hair Dryer,Beauty & Health,2631.93,Silver
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Dumbbells,Sports,707.26,Silver
100016,Taylor Garcia,zzgymct@rkrvt.com,40,Female,London,Chair,Home & Garden,4167.5,Gold
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,T-shirt,Fashion,2458.07,Silver
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Biography,Books,530.55,Bronze
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Fitness Tracker,Sports,2766.05,Bronze
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Fitness Tracker,Sports,3761.32,Gold
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Headphones,Electronics,3038.36,Bronze
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Makeup Kit,Beauty & Health,2048.99,Bronze
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Fitness Tracker,Sports,88.85,Silver
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Handbag,Fashion,2307.55,Gold
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Perfume,Beauty & Health,4659.62,Silver
100000,Riley Hernandez,domouob@sydmm.com,59,Male,London,Dress,Fashion,3342.86,Platinum
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Smartwatch,Electronics,1707.02,Silver
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Running Shoes,Sports,3610.29,Bronze
100007,Quinn Davis,ychqyvt@cegyt.com,22,Female,Berlin,Cookware,Home & Garden,1960.23,Platinum
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Cookware,Home & Garden,1042.09,Silver
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Watch,Fashion,1818.96,Silver
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Headphones,Electronics,4053.56,Platinum
100004,Reese Hernandez,mmrkwea@prbmg.com,40,Female,Sydney,Perfume,Beauty & Health,4781.87,Bronze
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Chair,Home & Garden,3107.92,Silver
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Gym Bag,Sports,1518.01,Bronze
100010,Drew Jones,zriftbd@rrcra.com,58,Male,Sydney,Perfume,Beauty & Health,1795.3,Silver
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Perfume,Beauty & Health,4384.73,Silver
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Mystery,Books,2657.49,Gold
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,T-shirt,Fashion,1226.38,Silver
100034,Jordan Brown,pgqvnah@ubeqa.com,68,Non-binary,Sydney,Skincare Set,Beauty & Health,4443.77,Bronze
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Lamp,Home & Garden,4633.7,Gold
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Handbag,Fashion,4149.43,Platinum
100029,Phoenix Brown,xqidmzf@azjvb.com,35,Female,New York,Perfume,Beauty & Health,2909.5,Platinum
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Gym Bag,Sports,693.75,Bronze
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Coffee Table,Home & Garden,3100.44,Gold
100035,Dani Brown,zglvvgq@vzrii.com,18,Non-binary,Phoenix,Hair Dryer,Beauty & Health,1580.42,Platinum
100010,Drew Jones,zriftbd@rrcra.com,58,Male,Sydney,Jeans,Fashion,3308.03,Silver
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Perfume,Beauty & Health,1535.96,Platinum
100032,Leslie Hernandez,yfdquqf@hjdfb.com,69,Male,Los Angeles,Lamp,Home & Garden,4674.95,Bronze
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Curtains,Home & Garden,554.53,Bronze
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Chair,Home & Garden,1381.36,Gold
100037,Jessie Garcia,gcwndnb@nnxcl.com,62,Female,Chicago,Mystery,Books,869.12,Gold
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Fiction,Books,1843.62,Platinum
100002,Drew Williams,xkhoqzs@cnkyd.com,55,,Sydney,Dress,Fashion,796.93,Gold
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Smartwatch,Electronics,71.34,Silver
100004,Reese Hernandez,mmrkwea@prbmg.com,40,Female,Sydney,Curtains,Home & Garden,3112.47,Bronze
100034,Jordan Brown,pgqvnah@ubeqa.com,68,Non-binary,Sydney,Headphones,Electronics,2603.34,Bronze
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Shoes,Fashion,1231.14,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Hair Dryer,Beauty & Health,1431.91,Bronze
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Dress,Fashion,1146.73,Silver
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Dumbbells,Sports,184.86,Platinum
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Jeans,Fashion,4774.05,Platinum
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Dumbbells,Sports,3568.08,Platinum
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Fiction,Books,679.24,Bronze
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Smartwatch,Electronics,2453.5,Bronze
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Curtains,Home & Garden,4635.05,Bronze
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Curtains,Home & Garden,2676.96,Gold
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Smartphone,Electronics,904.1,Bronze
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,T-shirt,Fashion,333.15,Bronze
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Watch,Fashion,2671.96,Silver
100038,Bailey Martinez,llubjjn@iwrbd.com,63,Non-binary,New York,Jacket,Fashion,689.47,Bronze
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Skincare Set,Beauty & Health,4147.88,Silver
100033,Marley Hernandez,qvcaudk@qkuhg.com,74,Male,Phoenix,Handbag,Fashion,4815.42,Bronze
100007,Quinn Davis,ychqyvt@cegyt.com,22,Female,Berlin,Laptop,Electronics,4955.57,Platinum
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Headphones,Electronics,1098.76,Silver
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Running Shoes,Sports,1425.78,Bronze
100000,Riley Hernandez,domouob@sydmm.com,59,Male,London,Fiction,Books,1737.32,Platinum
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Curtains,Home & Garden,4362.08,Bronze
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Running Shoes,Sports,179.45,Silver
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Chair,Home & Garden,3115.18,Silver
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Dumbbells,Sports,4445.49,Bronze
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Skincare Set,Beauty & Health,2584.61,Silver
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Running Shoes,Sports,2778.93,Platinum
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Smartphone,Electronics,4617.4,Platinum
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Hair Dryer,Beauty & Health,2972.43,Bronze
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Chair,Home & Garden,1493.13,Gold
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Lamp,Home & Garden,2402.21,Silver
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Fiction,Books,3338.53,Platinum
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Lamp,Home & Garden,2197.84,Silver
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Headphones,Electronics,2473.78,Platinum
100016,Taylor Garcia,zzgymct@rkrvt.com,40,Female,London,Dumbbells,Sports,4089.01,Gold
100001,Robin Davis,anpdlap@xpmdy.com,59,,Los Angeles,Camera,Electronics,2562.95,Gold
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,T-shirt,Fashion,4923.83,Bronze
100044,Blake Hernandez,krpcror@aehto.com,33,Male,London,Laptop,Electronics,2335.52,Gold
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Laptop,Electronics,1170.46,Bronze
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Skincare Set,Beauty & Health,2484.5,Platinum
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Skincare Set,Beauty & Health,869.62,Silver
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Perfume,Beauty & Health,4294.36,Gold
100046,Casey Miller,kxbezgn@tpcnv.com,53,Non-binary,Toronto,Mystery,Books,3722.62,Silver
100033,Marley Hernandez,qvcaudk@qkuhg.com,74,Male,Phoenix,Dumbbells,Sports,2512.5,Bronze
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,Dumbbells,Sports,4481.13,Gold
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Smartwatch,Electronics,3528.81,Platinum
100017,Rowan Johnson,imtniuu@dooku.com,32,Female,Berlin,Fiction,Books,3871.96,Bronze
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Toothbrush,Beauty & Health,1544.63,Silver
100040,River Miller,uewpbfu@vkyke.com,23,Female,Sydney,Watch,Fashion,2308.75,Silver
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Children's Book,Books,2833.19,Bronze
100033,Marley Hernandez,qvcaudk@qkuhg.com,74,Male,Phoenix,Tablet,Electronics,4895.49,Bronze
100036,Avery Miller,fkwdonm@alpsz.com,61,Male,Chicago,Curtains,Home & Garden,1667.05,Platinum
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Science,Books,4331.65,Platinum
100033,Marley Hernandez,qvcaudk@qkuhg.com,74,Male,Phoenix,Makeup Kit,Beauty & Health,4450.87,Bronze
100039,Casey Hernandez,rnpmbbr@wsafj.com,32,,Phoenix,Toothbrush,Beauty & Health,4108.89,Silver
100018,Drew Martinez,irlkxbj@maixy.com,45,Female,Houston,Skincare Set,Beauty & Health,2187.96,Bronze
100003,Ash Garcia,uyqtudp@ncqpu.com,73,Non-binary,Houston,Children's Book,Books,126.65,Silver
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Gym Bag,Sports,1183.02,Bronze
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Makeup Kit,Beauty & Health,4846.41,Bronze
100012,Jamie Jones,kpnqyce@mxafx.com,26,,Los Angeles,Running Shoes,Sports,637.57,Silver
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Biography,Books,2088.58,Platinum
100014,Toni Jones,nspeuzs@vxips.com,75,Male,Los Angeles,Fitness Tracker,Sports,3175.48,Bronze
100027,Rowan Jones,dqynvpl@vctnm.com,62,,Phoenix,Coffee Table,Home & Garden,2785.3,Bronze
100028,Phoenix Garcia,bshjkjb@bsghl.com,19,Male,Phoenix,Yoga Mat,Sports,716.27,Silver
100034,Jordan Brown,pgqvnah@ubeqa.com,68,Non-binary,Sydney,Laptop,Electronics,637.23,Bronze
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Camera,Electronics,4533.75,Platinum
100022,Tatum Brown,evdqevo@hzvzl.com,59,Male,New York,Sofa,Home & Garden,1996.84,Bronze
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Coffee Table,Home & Garden,785.0,Bronze
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Fitness Tracker,Sports,3703.17,Bronze
100047,Brook Williams,kegrgrl@dshkl.com,22,Non-binary,Sydney,Dress,Fashion,3907.32,Bronze
100007,Quinn Davis,ychqyvt@cegyt.com,22,Female,Berlin,Coffee Table,Home & Garden,1457.65,Platinum
100026,Jordan Johnson,fshekwz@bnkfl.com,62,,Toronto,Hair Dryer,Beauty & Health,2391.14,Gold
100006,Peyton Johnson,xbyxiwj@cgonu.com,36,Female,Sydney,Headphones,Electronics,1003.21,Silver
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Dress,Fashion,3478.47,Bronze
100024,Kris Martinez,birmcum@nuwmy.com,64,Non-binary,Houston,Dumbbells,Sports,381.08,Platinum
100015,Casey Martinez,fzszqzx@jyyeo.com,47,Non-binary,New York,Toothbrush,Beauty & Health,3349.08,Silver
100031,Reese Miller,wnniqsj@wwpfm.com,33,Male,Berlin,Hair Dryer,Beauty & Health,576.5,Bronze
100009,Shawn Garcia,excvaxp@zduur.com,26,Female,Houston,Cookware,Home & Garden,4160.36,Bronze
100045,Reese Davis,stkyqtd@yygjv.com,71,Female,Los Angeles,Headphones,Electronics,4016.58,Gold
100002,Drew Williams,xkhoqzs@cnkyd.com,55,,Sydney,Toothbrush,Beauty & Health,76.49,Gold
100049,Terry Davis,pyrgcho@bjtgp.com,65,Female,Berlin,T-shirt,Fashion,403.73,Gold
100005,Dani Davis,whcnhyq@wjcfo.com,74,Male,New York,Cookware,Home & Garden,4231.17,Platinum
100008,Jules Garcia,kxrbftw@tpyfk.com,45,Male,Los Angeles,Running Shoes,Sports,4656.19,Gold
100019,Reese Johnson,ofsneor@unukw.com,44,Female,Los Angeles,Smartphone,Electronics,4375.09,Platinum
100030,Cory Williams,lzboqoe@xfpfw.com,46,Non-binary,Los Angeles,Smartwatch,Electronics,1293.48,Platinum
100007,Quinn Davis,ychqyvt@cegyt.com,22,Female,Berlin,Tablet,Electronics,2398.26,Platinum
100100,Quinn Davis,ychqyvt@cegyt.com,22,Female,Delhi,Tablet,Electronics,2398.26,Platinum
100101,Quinn Davis,ychqyvt@cegyt.com,22,Male,Istambul,Tablet,Electronics,2398.26,Platinum
